dblp-l3s,acm-rkb
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SengarH03,872867
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Seshadri99,304226
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SeshadriHPLRSSS96,233360
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SeshadriLR94,191926
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SeshadriP97,253408
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShahC01,375773
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShanmugasundaramNSR99,304190
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Shasha97,253368
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShashaB02,564799
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShashaB02a,564798
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShatdalN95,223801
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShenNSHS03,872842
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShenoyHSBBS00,335376
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Sheth95,223882
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShintaniK98,276308
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShivakumarG97,253349
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShklarSKT95,223891
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShouCTRH01,375755
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ShuklaD00,335482
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Shyy95,223866
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SimmenSM96,233320
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SinghTW94,191949
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SionAP03,872772
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SismanisDRK02,564745
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SistlaW95,223844
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SlivinskasJS01,375678
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Smith01,375814
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Spiro98,276359
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Squire95,223869
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SrikantA96,233311
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/StoltePAG03,872800
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Stonebraker98,276348
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/StonebrakerH01,375739
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SubramanianV98,276333
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Suciu99,304233
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SunAA03,872813
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SwamiS94,191877
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SzalayGKT00,335439
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/SzalayGTKMRSv02,564758
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Tajima96,233349
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TaoP02,564730
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TatarinovIHW01,375720
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TatarinovVBSSZ02,564715
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Team02,564761
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Team95c,223858
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Team99,304244
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ThaperGIK02,564741
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TheobaldW02,564768
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TheodoulidisAACKS94,191967
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ThomasDM95,223892
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TomasicABKNR97,253402
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TomasicGS94,191896
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Toyama98,276389
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TrisoliniLN99,304569
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TsueiPK97,253279
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/TsurUACMNR98,276306
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Ubell94,191939
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Ullman03,872759
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/UrhanFA98,276317
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/VanceM96,233317
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Vaskevitch94,191942
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ViglasN02,564697
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/VingralekBW94,191889
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/VitterW99,304199
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/VossenW99,304586
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/VriesMNK02,564729
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WaasG00,335451
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangCMSSZ94,191863
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangJLY03,872777
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangPFY03,872774
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangSCRZP97,253406
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangSSZZW00,335495
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangTYGWP02,564774
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangWYY02,564737
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WangZS95,223900
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WattezCBFF00,335452
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Weininger00,335465
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Weininger02,564754
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Whelan98,276368
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WhiteCF98,276355
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WhiteD94,191919
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WhiteD95,223814
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WhitneyS01,375783
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WilschutFA95,223803
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WitkowskiBBDFGSS03,872767
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WodtkeWWDM97,253411
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WoelkBJOTU95,223867
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WolfsonSXZC99,304572
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/Wu99,304202
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WuAA01,375724
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/WynblattN01,375737
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/YangM97,253361
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/YangWYH02,564738
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/YangYW00,336578
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/YanMHF01,375729
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/YerneniLGU99,304221
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/YuMWL01,375684
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZadorozhnyRVUB02,564702
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZaharioudakisC97,253269
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZaharioudakisCLPU00,335390
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZaianeHLCC98,276388
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhangDWEMPMDR03,872861
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhangMCMR02,564767
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhangNBB94,191850
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhangNDLL01,375722
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhangRL96,233324
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhangZPTL03,872812
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhaoDN97,253288
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhaoDNS98,276329
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhouLP99,304580
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhouR02,564709
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhouWGGZWXYF03,872860
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhugeGHW95,223848
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhuS03,872780
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZhuSZ03,872866
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZouS96,233325
http://dblp.l3s.de/d2r/resource/publications/conf/sigmod/ZuzartePMCLW03,872840
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AbiteboulAAACHHMMMMSTV99,671497
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AbiteboulACEMM99,671664
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AbiteboulMRVW98,671172
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AboulnagaAN01,672034
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AbrolLMMMRTWZ01,672355
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AcharyaFZ96,673323
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AcharyaGP99,671347
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AdiBEY00,671839
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Adler01,758383
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AgarwalADGNRS96,673497
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AgrawalCN00,671701
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AgrawalLSS95,673155
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AgrawalPWZ95,673157
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AgrawalS94,672836
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AgrawalSX01,672175
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AilamakiDHS01,672367
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AilamakiDHW99,671662
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AksoyZF01,672046
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AlonsoHST97,671020
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AlsabtiRS97,673650
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AltinelF00,671841
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AmbiteKKMST01,672186
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Amer-YahiaCD98,671324
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AmielBDS94,672982
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AmirKN01,672215
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AmmannJR95,673164
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AmsalegFG95,673302
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AnandBH94,672966
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AnciauxBBPV01,758381
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AndreiV01,672357
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AnkerstBKS98,671198
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AnSVKIG01,672374
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ArgePRSV98,671340
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ArunJ98,758370
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AshwinRSSS97,673645
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Atal96,673322
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/AtzeniMM97,671014
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BalminPP00,672016
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BamfordAP99,671509
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BamfordBKM98,671023
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Banerjee00,671683
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Bar-YossefBCFW00,671873
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaralisPT97,671019
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaralisW94,673002
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BargaP95,673298
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BarjaPFWD94,672969
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Baru96,758366
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BassiliadesV95,673137
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BasuFP00,671865
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaulierBGJGKKMMNNRSS98,671175
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaulierBKS98,671167
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaumannDFRW99,671513
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaumannFRW97,673652
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaumgartnerFG01,672194
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BaumgartnerFG01a,672189
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Bayer95,673133
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BelloDDFNSWZ98,671335
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BelussiF95,673166
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BeneventanoBCCGMMV00,672014
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BerchtoldKK96,673502
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BerckenS01,672197
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BerckenS96,673480
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BerckenSW97,671016
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Bernstein94,672999
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BernsteinD94,672992
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BernsteinHJRW00,671867
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BernsteinHSSZ97,670999
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BernsteinPS99,671498
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BertinoBFS96,673475
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BestavrosB95,673131
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Bhashyam96,673470
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Blecken00,671691
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BliujuteJSS98,671339
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BlokWZPAKJ01,672179
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BlottKS98,671333
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Blum99,671348
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BohannonLRSSS97,671017
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BohlenSS96,673474
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BohmMSW01,672198
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BonczMK99,671364
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BonczRK98,671171
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BonifatiCDS01,672212
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BouganimCDDGS99,671518
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BouganimFV96,673330
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BouguettayaEMO01,672201
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Bowker00,671871
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BratsbergH01,672348
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BraumandlCK98,671341
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BridgeJKLLM97,671011
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Brin95,673006
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BrinkhoffK94,672841
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Brodie00,671680
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BrodieC99,671492
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BrownCC94,672985
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BrownG01,672032
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BrownMCL94,673005
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BrownS95,673132
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BunemanDHOW95,673160
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/BunkerCCMMW01,672182
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CabreraRH95,673308
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Campbell99,671353
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Carey00,671700
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CareyCNVDRSM99,671522
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CareyD96,673465
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CareyHMW96,673633
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CareyK98,671166
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CareyKRLABFLOPQRSSUVWY01,672199
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CareyKSSS00,671862
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CarinoJ98,671030
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CarinoO98,671031
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CarinoOBS99,671525
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CarusoCGLM00,671870
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CasatiDGS01,672190
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CasatiS00,671694
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CatozziR01,672210
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CatozziR95,673297
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Celis96,673471
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CeriCW00,671876
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CeriFP99,671524
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaHKK01,672375
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakrabartiBD99,671523
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakrabartiDAR97,673659
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakrabartiGRS00,671851
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakrabartiM00,671852
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakrabartiSD98,671328
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakrabartiSST00,758378
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChakravarthyKAK94,672994
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChangG00,672022
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChangG97,671022
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChanI99,671365
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChatziantoniouR96,673628
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChatziantoniouR97,671003
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriG99,671359
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriGS95,673312
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriN97,673646
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriS01,672044
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriS94,672834
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriS96,673461
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChaudhuriW00,671696
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChavdaW97,671021
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Chawathe99,671669
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChawatheCY94,672822
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChenCFGJMTW99,671496
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChengGKLLQS99,671357
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChenRS95,673007
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CherniackFZ01,672180
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CherniackZ98,671177
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChienTZ01,672373
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChirkovaHS01,672216
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Chiueh94,672825
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChoenniV00,672008
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChoG00,671679
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChristodoulakisTZ97,671007
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChristopheBPV00,758380
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ChungCLL01,672347
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CiacciaPZ97,671005
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ClaussenKMP97,673649
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CochinwalaB94,672968
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CochranePM96,673498
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/ColletCS94,673003
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CooperSFHS01,672202
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CotterB00,672015
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CowleyP00,671837
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/CuiW01,672029
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Cuppens96,673637
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DarEGP98,671325
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DarFJST96,673462
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DarmontS99,671361
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Dasgupta96,756664
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DattaDTVRF01,672364
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DattaRT99,671352
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DavisonG94,672821
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Dayal99,671502
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DayalHL01,672211
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DeenJNNW00,671702
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DeRose99,671670
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Deshpande00,671866
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DesslochM97,671012
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DeutschPT99,756643
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DeWittKLPY94,672974
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DiaoLCT00,671678
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DidriksenGD95,673313
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DiligentiCLGG00,671854
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DillKMRST01,672181
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DingGS00,672013
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DiwanRSS96,673636
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DoDJJR98,671165
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DongHLPW01,672176
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DonjerkovicR99,671510
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Draluk01,672031
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Duranti01,672214
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DuttaDMRT00,672018
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Dyreson96,673326
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/DyresonBJ99,671672
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/EicklerGK95,673165
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/EicklerKK97,673666
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/EsterKSWX98,671201
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/EvangelidisLS95,673316
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FaloutsosG96,673487
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FaloutsosJS97,673641
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FaloutsosMS96,673328
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FangSGMU98,671338
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FankhauserGLMT98,758371
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Fecteau95,673140
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FegarasE01,672209
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FerrandinaMZ94,672991
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FerrandinaMZFM95,673314
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FlodinR95,673311
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FlorescuKLP97,673654
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FlorescuLS98,671168
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FlorescuLSY99,671493
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FrohnLU94,672988
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FuC94,672824
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FuhDCMTLDRM99,671520
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/FukudaMMT96,673495
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GaasterlandL94,672837
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GalhardasFSSS01,672042
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Galindo-LegariaPK94,672975
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GallersdorferN95,673130
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Ganguly98,671329
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GantiLR00,672017
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/Garcia-MolinaLY98,671164
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GarciaLL98,671188
http://dblp.l3s.de/d2r/resource/publications/conf/vldb/GardarinGT95,673169
